2026-06-08 00:16:34.195 | INFO     | ui_conftest | 测试环境 URL: http://192.168.64.7:8181
2026-06-08 00:16:40.280 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-08 00:16:40.282 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-08 00:16:45.288 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-08 00:16:45.292 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-08 00:16:48.293 | INFO     | TosDashboardPage | 点击右侧栏打开系统看板
2026-06-08 00:16:48.293 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.icontosboard'), 超时: 10s
2026-06-08 00:16:48.302 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.icontosboard')
2026-06-08 00:16:51.325 | DEBUG    | BasePage | 判断元素是否可见: ('css selector', 'div.user_name')
2026-06-08 00:16:51.331 | DEBUG    | BasePage | 元素可见: ('css selector', 'div.user_name')
2026-06-08 00:16:51.331 | INFO     | TosDashboardPage | 打开系统看板设置面板
2026-06-08 00:16:51.332 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconrongqi1'), 超时: 10s
2026-06-08 00:16:51.335 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconrongqi1')
2026-06-08 00:16:53.484 | INFO     | TosDashboardPage | 设置面板模块列表: [('设备信息', True), ('系统信息', True), ('资源', True), ('网络', True), ('接口', True), ('磁盘', True), ('存储', True), ('硬件', True)]
2026-06-08 00:16:53.485 | INFO     | TosDashboardPage | 勾选所有模块
2026-06-08 00:16:53.570 | INFO     | TosDashboardPage | 设置面板模块列表: [('设备信息', True), ('系统信息', True), ('资源', True), ('网络', True), ('接口', True), ('磁盘', True), ('存储', True), ('硬件', True)]
2026-06-08 00:16:53.570 | INFO     | TosDashboardPage |   所有模块已全部勾选，无需操作
2026-06-08 00:16:53.570 | INFO     | TosDashboardPage | 关闭设置面板
2026-06-08 00:16:53.570 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconrongqi1'), 超时: 10s
2026-06-08 00:16:53.572 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconrongqi1')
2026-06-08 00:16:57.672 | INFO     | TosDashboardPage | 看板可见卡片: ['设备信息', '系统信息', '资源', '网络', '接口', '磁盘', '存储', '硬件']
2026-06-08 00:16:58.248 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/all_checked_initial_20260608_001657_672960.png
2026-06-08 00:16:58.249 | INFO     | TestTosDashboardSettings | TC_DASHBOARD_SETTINGS_001 通过：全部勾选，卡片: ['设备信息', '系统信息', '资源', '网络', '接口', '磁盘', '存储', '硬件']
2026-06-08 00:16:58.813 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/dashboard_settings_test_end_20260608_001658_252118.png
2026-06-08 00:16:58.902 | INFO     | ui_conftest | 浏览器已关闭
2026-06-08 00:16:58.902 | INFO     | smoke_conftest | [冒烟测试] 结束: test_check_all_and_verify_settings
2026-06-08 00:16:58.950 | INFO     | smoke_conftest | [冒烟测试] 开始: test_uncheck_modules_one_by_one
2026-06-08 00:16:58.950 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-08 00:16:59.846 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-08 00:16:59.857 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-08 00:16:59.857 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-08 00:17:00.017 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-08 00:17:03.030 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-08 00:17:03.030 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-08 00:17:03.030 | INFO     | TosLoginPage | 输入用户名: test
2026-06-08 00:17:03.030 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-08 00:17:03.658 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-08 00:17:03.658 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-08 00:17:03.658 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-08 00:17:03.662 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-08 00:17:03.679 | DEBUG    | BasePage | 已清空输入框
2026-06-08 00:17:03.761 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-08 00:17:03.761 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-08 00:17:03.761 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-08 00:17:03.764 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-08 00:17:03.815 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-08 00:17:03.821 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-08 00:17:03.821 | INFO     | TosLoginPage | 输入密码
2026-06-08 00:17:03.821 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-08 00:17:03.826 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-08 00:17:03.827 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-08 00:17:03.827 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-08 00:17:03.829 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-08 00:17:03.835 | DEBUG    | BasePage | 已清空输入框
2026-06-08 00:17:03.886 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-08 00:17:03.886 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-08 00:17:03.886 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-08 00:17:03.889 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-08 00:17:03.892 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-08 00:17:03.892 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-08 00:17:03.893 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-08 00:17:08.896 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-08 00:17:08.907 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-08 00:17:11.913 | INFO     | TosDashboardPage | 点击右侧栏打开系统看板
2026-06-08 00:17:11.913 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.icontosboard'), 超时: 10s
2026-06-08 00:17:11.924 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.icontosboard')
2026-06-08 00:17:14.961 | DEBUG    | BasePage | 判断元素是否可见: ('css selector', 'div.user_name')
2026-06-08 00:17:14.977 | DEBUG    | BasePage | 元素可见: ('css selector', 'div.user_name')
2026-06-08 00:17:14.980 | INFO     | TosDashboardPage | 打开系统看板设置面板
2026-06-08 00:17:14.980 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconrongqi1'), 超时: 10s
2026-06-08 00:17:14.988 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconrongqi1')
2026-06-08 00:17:17.021 | INFO     | TosDashboardPage | 勾选所有模块
2026-06-08 00:17:17.133 | INFO     | TosDashboardPage | 设置面板模块列表: [('设备信息', True), ('系统信息', True), ('资源', True), ('网络', True), ('接口', True), ('磁盘', True), ('存储', True), ('硬件', True)]
2026-06-08 00:17:17.133 | INFO     | TosDashboardPage |   所有模块已全部勾选，无需操作
2026-06-08 00:17:17.133 | INFO     | TosDashboardPage | 关闭设置面板
2026-06-08 00:17:17.133 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconrongqi1'), 超时: 10s
2026-06-08 00:17:17.138 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconrongqi1')
2026-06-08 00:17:21.164 | INFO     | TestTosDashboardSettings | --- 第 1/8 步：取消勾选 '设备信息' ---
2026-06-08 00:17:21.165 | INFO     | TosDashboardPage | 打开系统看板设置面板
2026-06-08 00:17:21.165 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconrongqi1'), 超时: 10s
2026-06-08 00:17:21.171 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconrongqi1')
2026-06-08 00:17:23.202 | INFO     | TosDashboardPage | 取消勾选模块: 设备信息
2026-06-08 00:17:23.319 | INFO     | TosDashboardPage | 设置面板模块列表: [('设备信息', True), ('系统信息', True), ('资源', True), ('网络', True), ('接口', True), ('磁盘', True), ('存储', True), ('硬件', True)]
2026-06-08 00:17:24.334 | INFO     | TosDashboardPage |   已取消勾选: 设备信息
2026-06-08 00:17:24.335 | INFO     | TosDashboardPage | 关闭设置面板
2026-06-08 00:17:24.335 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconrongqi1'), 超时: 10s
2026-06-08 00:17:24.342 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconrongqi1')
2026-06-08 00:17:28.451 | INFO     | TosDashboardPage | 看板可见卡片: ['设备信息', '系统信息', '资源', '网络', '接口', '磁盘', '存储', '硬件']
2026-06-08 00:17:29.024 | ERROR    | conftest | 测试失败，截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/FAIL_test_uncheck_modules_one_by_one_20260608_001728.png
2026-06-08 00:17:29.578 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/dashboard_settings_test_end_20260608_001729_025216.png
2026-06-08 00:17:29.660 | INFO     | ui_conftest | 浏览器已关闭
2026-06-08 00:17:29.660 | INFO     | smoke_conftest | [冒烟测试] 结束: test_uncheck_modules_one_by_one
2026-06-08 00:17:29.708 | INFO     | smoke_conftest | [冒烟测试] 开始: test_card_draggable
2026-06-08 00:17:29.708 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-08 00:17:31.010 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-08 00:17:31.078 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-08 00:17:31.078 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-08 00:17:31.237 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-08 00:17:34.243 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-08 00:17:34.243 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-08 00:17:34.243 | INFO     | TosLoginPage | 输入用户名: test
2026-06-08 00:17:34.243 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-08 00:17:35.344 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-08 00:17:35.344 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-08 00:17:35.344 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-08 00:17:35.347 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-08 00:17:35.364 | DEBUG    | BasePage | 已清空输入框
2026-06-08 00:17:35.447 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-08 00:17:35.447 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-08 00:17:35.447 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-08 00:17:35.451 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-08 00:17:35.468 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-08 00:17:35.478 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-08 00:17:35.478 | INFO     | TosLoginPage | 输入密码
2026-06-08 00:17:35.478 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-08 00:17:35.482 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-08 00:17:35.482 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-08 00:17:35.482 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-08 00:17:35.484 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-08 00:17:35.492 | DEBUG    | BasePage | 已清空输入框
2026-06-08 00:17:35.542 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-08 00:17:35.542 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-08 00:17:35.542 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-08 00:17:35.546 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-08 00:17:35.548 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-08 00:17:35.548 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-08 00:17:35.550 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-08 00:17:40.553 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-08 00:17:40.558 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-08 00:17:43.563 | INFO     | TosDashboardPage | 点击右侧栏打开系统看板
2026-06-08 00:17:43.563 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.icontosboard'), 超时: 10s
2026-06-08 00:17:43.573 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.icontosboard')
2026-06-08 00:17:46.605 | DEBUG    | BasePage | 判断元素是否可见: ('css selector', 'div.user_name')
2026-06-08 00:17:46.619 | DEBUG    | BasePage | 元素可见: ('css selector', 'div.user_name')
2026-06-08 00:17:46.620 | INFO     | TosDashboardPage | 打开系统看板设置面板
2026-06-08 00:17:46.620 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconrongqi1'), 超时: 10s
2026-06-08 00:17:46.628 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconrongqi1')
2026-06-08 00:17:48.650 | INFO     | TosDashboardPage | 取消勾选所有模块
2026-06-08 00:17:48.774 | INFO     | TosDashboardPage | 设置面板模块列表: [('设备信息', False), ('系统信息', True), ('资源', True), ('网络', True), ('接口', True), ('磁盘', True), ('存储', True), ('硬件', True)]
2026-06-08 00:17:49.281 | INFO     | TosDashboardPage |   已取消勾选: 系统信息
2026-06-08 00:17:49.792 | INFO     | TosDashboardPage |   已取消勾选: 资源
2026-06-08 00:17:50.307 | INFO     | TosDashboardPage |   已取消勾选: 网络
2026-06-08 00:17:50.821 | INFO     | TosDashboardPage |   已取消勾选: 接口
2026-06-08 00:17:51.338 | INFO     | TosDashboardPage |   已取消勾选: 磁盘
2026-06-08 00:17:51.855 | INFO     | TosDashboardPage |   已取消勾选: 存储
2026-06-08 00:17:52.373 | INFO     | TosDashboardPage |   已取消勾选: 硬件
2026-06-08 00:17:53.378 | INFO     | TosDashboardPage | 勾选模块: 设备信息
2026-06-08 00:17:53.497 | INFO     | TosDashboardPage | 设置面板模块列表: [('设备信息', False), ('系统信息', False), ('资源', False), ('网络', False), ('接口', False), ('磁盘', False), ('存储', False), ('硬件', False)]
2026-06-08 00:17:54.507 | INFO     | TosDashboardPage |   已勾选: 设备信息
2026-06-08 00:17:54.508 | INFO     | TosDashboardPage | 勾选模块: 系统信息
2026-06-08 00:17:54.625 | INFO     | TosDashboardPage | 设置面板模块列表: [('设备信息', True), ('系统信息', False), ('资源', False), ('网络', False), ('接口', False), ('磁盘', False), ('存储', False), ('硬件', False)]
2026-06-08 00:17:55.638 | INFO     | TosDashboardPage |   已勾选: 系统信息
2026-06-08 00:17:55.638 | INFO     | TosDashboardPage | 关闭设置面板
2026-06-08 00:17:55.638 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconrongqi1'), 超时: 10s
2026-06-08 00:17:55.645 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconrongqi1')
2026-06-08 00:17:59.677 | INFO     | TosDashboardPage | 拖动卡片: 系统信息, offset=(0, -80)
2026-06-08 00:18:04.803 | INFO     | TosDashboardPage |   拖动前 y=141, 拖动后 y=141
2026-06-08 00:18:05.461 | ERROR    | conftest | 测试失败，截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/FAIL_test_card_draggable_20260608_001804.png
2026-06-08 00:18:06.112 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/dashboard_settings_test_end_20260608_001805_462234.png
2026-06-08 00:18:06.216 | INFO     | ui_conftest | 浏览器已关闭
2026-06-08 00:18:06.216 | INFO     | smoke_conftest | [冒烟测试] 结束: test_card_draggable
2026-06-08 00:18:06.243 | INFO     | smoke_conftest | [冒烟测试] 开始: test_recheck_restores_default_order
2026-06-08 00:18:06.244 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-08 00:18:07.468 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-08 00:18:07.469 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-08 00:18:07.469 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-08 00:18:07.565 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-08 00:18:10.568 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-08 00:18:10.568 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-08 00:18:10.568 | INFO     | TosLoginPage | 输入用户名: test
2026-06-08 00:18:10.568 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-08 00:18:11.175 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-08 00:18:11.175 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-08 00:18:11.176 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-08 00:18:11.179 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-08 00:18:11.196 | DEBUG    | BasePage | 已清空输入框
2026-06-08 00:18:11.275 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-08 00:18:11.275 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-08 00:18:11.275 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-08 00:18:11.279 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-08 00:18:11.290 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-08 00:18:11.296 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-08 00:18:11.296 | INFO     | TosLoginPage | 输入密码
2026-06-08 00:18:11.296 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-08 00:18:11.300 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-08 00:18:11.300 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-08 00:18:11.300 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-08 00:18:11.303 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-08 00:18:11.312 | DEBUG    | BasePage | 已清空输入框
2026-06-08 00:18:11.365 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-08 00:18:11.365 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-08 00:18:11.365 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-08 00:18:11.369 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-08 00:18:11.372 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-08 00:18:11.372 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-08 00:18:11.374 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-08 00:18:16.380 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-08 00:18:16.385 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-08 00:18:19.387 | INFO     | TosDashboardPage | 点击右侧栏打开系统看板
2026-06-08 00:18:19.387 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.icontosboard'), 超时: 10s
2026-06-08 00:18:19.397 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.icontosboard')
2026-06-08 00:18:22.446 | DEBUG    | BasePage | 判断元素是否可见: ('css selector', 'div.user_name')
2026-06-08 00:18:22.460 | DEBUG    | BasePage | 元素可见: ('css selector', 'div.user_name')
2026-06-08 00:18:22.463 | INFO     | TosDashboardPage | 打开系统看板设置面板
2026-06-08 00:18:22.463 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconrongqi1'), 超时: 10s
2026-06-08 00:18:22.471 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconrongqi1')
2026-06-08 00:18:24.503 | INFO     | TosDashboardPage | 取消勾选所有模块
2026-06-08 00:18:24.631 | INFO     | TosDashboardPage | 设置面板模块列表: [('设备信息', True), ('系统信息', True), ('资源', False), ('网络', False), ('接口', False), ('磁盘', False), ('存储', False), ('硬件', False)]
2026-06-08 00:18:25.140 | INFO     | TosDashboardPage |   已取消勾选: 设备信息
2026-06-08 00:18:25.656 | INFO     | TosDashboardPage |   已取消勾选: 系统信息
2026-06-08 00:18:25.657 | INFO     | TosDashboardPage | 关闭设置面板
