2026-06-02 00:21:11.213 | INFO     | ui_conftest | 测试环境 URL: http://192.168.64.7:8181
2026-06-02 00:21:35.231 | INFO     | TosNavbarPage | 找到应用 '存储管理'（tooltip='存储管理'），执行单击打开
2026-06-02 00:21:43.771 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/after_click_storage_manager_20260602_002143_515465.png
2026-06-02 00:21:43.771 | INFO     | TestTosNavbar | TC_NAVBAR_004 通过：悬浮识别并点击存储管理成功
2026-06-02 00:21:44.009 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/navbar_test_end_20260602_002143_773590.png
2026-06-02 00:21:44.189 | INFO     | ui_conftest | 浏览器已关闭
2026-06-02 00:21:44.189 | INFO     | smoke_conftest | [冒烟测试] 结束: test_click_storage_manager
2026-06-02 00:48:53.723 | INFO     | ui_conftest | 测试环境 URL: http://192.168.64.7:8181
2026-06-02 00:48:53.723 | INFO     | smoke_conftest | [冒烟测试] 开始: test_navbar_visible
2026-06-02 00:48:53.723 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-02 00:48:55.060 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-02 00:48:55.062 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-02 00:48:55.062 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-02 00:48:55.215 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-02 00:48:58.223 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-02 00:48:58.223 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-02 00:48:58.223 | INFO     | TosLoginPage | 输入用户名: test
2026-06-02 00:48:58.223 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-02 00:48:59.023 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-02 00:48:59.023 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-02 00:48:59.023 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-02 00:48:59.025 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-02 00:48:59.038 | DEBUG    | BasePage | 已清空输入框
2026-06-02 00:48:59.123 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-02 00:48:59.123 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-02 00:48:59.123 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-02 00:48:59.126 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-02 00:48:59.166 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:48:59.204 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:48:59.204 | INFO     | TosLoginPage | 输入密码
2026-06-02 00:48:59.204 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:48:59.214 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:48:59.214 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-02 00:48:59.214 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:48:59.219 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:48:59.237 | DEBUG    | BasePage | 已清空输入框
2026-06-02 00:48:59.299 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-02 00:48:59.299 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-02 00:48:59.299 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-02 00:48:59.303 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-02 00:48:59.307 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-02 00:48:59.307 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-02 00:48:59.310 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-02 00:49:04.317 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-02 00:49:04.326 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-02 00:49:07.331 | DEBUG    | BasePage | 判断元素是否可见: ('css selector', 'div.container-list')
2026-06-02 00:49:07.338 | DEBUG    | BasePage | 元素可见: ('css selector', 'div.container-list')
2026-06-02 00:49:07.361 | INFO     | TosNavbarPage | 导航栏图标数量: 13
2026-06-02 00:49:07.361 | INFO     | TestTosNavbar | TC_NAVBAR_001 通过：导航栏可见，共 13 个图标
2026-06-02 00:49:08.087 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/navbar_test_end_20260602_004907_361929.png
2026-06-02 00:49:08.170 | INFO     | ui_conftest | 浏览器已关闭
2026-06-02 00:49:08.170 | INFO     | smoke_conftest | [冒烟测试] 结束: test_navbar_visible
2026-06-02 00:49:08.198 | INFO     | smoke_conftest | [冒烟测试] 开始: test_click_start
2026-06-02 00:49:08.198 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-02 00:49:09.180 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-02 00:49:09.180 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-02 00:49:09.180 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-02 00:49:09.210 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-02 00:49:12.216 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-02 00:49:12.216 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-02 00:49:12.216 | INFO     | TosLoginPage | 输入用户名: test
2026-06-02 00:49:12.216 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-02 00:49:12.888 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-02 00:49:12.888 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-02 00:49:12.888 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-02 00:49:12.891 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-02 00:49:12.901 | DEBUG    | BasePage | 已清空输入框
2026-06-02 00:49:12.979 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-02 00:49:12.979 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-02 00:49:12.979 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-02 00:49:12.983 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-02 00:49:13.038 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:49:13.044 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:49:13.045 | INFO     | TosLoginPage | 输入密码
2026-06-02 00:49:13.045 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:49:13.051 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:49:13.051 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-02 00:49:13.051 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:49:13.057 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:49:13.066 | DEBUG    | BasePage | 已清空输入框
2026-06-02 00:49:13.121 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-02 00:49:13.121 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-02 00:49:13.121 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-02 00:49:13.125 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-02 00:49:13.128 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-02 00:49:13.128 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-02 00:49:13.130 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-02 00:49:18.135 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-02 00:49:18.151 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-02 00:49:21.158 | INFO     | TosNavbarPage | 通过名称查找并点击应用: 开始
2026-06-02 00:49:22.938 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip=''
2026-06-02 00:49:24.710 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='所有应用'
2026-06-02 00:49:26.500 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip=''
2026-06-02 00:49:28.316 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='备份'
2026-06-02 00:49:30.107 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip=''
2026-06-02 00:49:31.891 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='存储管理'
2026-06-02 00:49:33.677 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='应用中心'
2026-06-02 00:49:35.464 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='终端'
2026-06-02 00:49:37.246 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='安全顾问'
2026-06-02 00:49:39.034 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='Docker Manager'
2026-06-02 00:49:40.833 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='支持与帮助'
2026-06-02 00:49:42.633 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='影视'
2026-06-02 00:49:44.424 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='OpenClaw'
2026-06-02 00:49:44.424 | WARNING  | TosNavbarPage | 未找到应用: 开始
2026-06-02 00:49:45.160 | ERROR    | conftest | 测试失败，截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/FAIL_test_click_start_20260602_004944.png
2026-06-02 00:49:45.895 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/navbar_test_end_20260602_004945_161142.png
2026-06-02 00:49:46.053 | INFO     | ui_conftest | 浏览器已关闭
2026-06-02 00:49:46.053 | INFO     | smoke_conftest | [冒烟测试] 结束: test_click_start
2026-06-02 00:49:46.109 | INFO     | smoke_conftest | [冒烟测试] 开始: test_click_all_apps
2026-06-02 00:49:46.109 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-02 00:49:55.710 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-02 00:49:55.712 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-02 00:49:55.712 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-02 00:49:55.811 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-02 00:49:58.821 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-02 00:49:58.821 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-02 00:49:58.821 | INFO     | TosLoginPage | 输入用户名: test
2026-06-02 00:49:58.821 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-02 00:49:59.501 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-02 00:49:59.502 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-02 00:49:59.502 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-02 00:49:59.504 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-02 00:49:59.515 | DEBUG    | BasePage | 已清空输入框
2026-06-02 00:49:59.590 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-02 00:49:59.590 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-02 00:49:59.590 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-02 00:49:59.593 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-02 00:49:59.649 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:49:59.657 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:49:59.657 | INFO     | TosLoginPage | 输入密码
2026-06-02 00:49:59.657 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:49:59.667 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:49:59.667 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-02 00:49:59.667 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:49:59.670 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:49:59.677 | DEBUG    | BasePage | 已清空输入框
2026-06-02 00:49:59.731 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-02 00:49:59.731 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-02 00:49:59.731 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-02 00:49:59.735 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-02 00:49:59.737 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-02 00:49:59.737 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-02 00:49:59.740 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-02 00:50:04.744 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-02 00:50:04.750 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-02 00:50:07.755 | INFO     | TosNavbarPage | 通过名称查找并点击应用: 所有应用
2026-06-02 00:50:19.563 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip=''
2026-06-02 00:50:21.341 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='备份'
2026-06-02 00:50:23.110 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='应用中心'
2026-06-02 00:50:24.884 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='安全顾问'
2026-06-02 00:50:26.658 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='文件管理'
2026-06-02 00:50:28.454 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='所有应用'
2026-06-02 00:50:28.454 | INFO     | TosNavbarPage | 找到应用 '所有应用'（tooltip='所有应用'），执行单击打开
2026-06-02 00:50:36.390 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/after_click_all_apps_20260602_005035_721825.png
2026-06-02 00:50:36.392 | INFO     | TestTosNavbar | TC_NAVBAR_003 通过：悬浮识别并点击所有应用成功
2026-06-02 00:50:36.945 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/navbar_test_end_20260602_005036_397543.png
2026-06-02 00:50:37.035 | INFO     | ui_conftest | 浏览器已关闭
2026-06-02 00:50:37.036 | INFO     | smoke_conftest | [冒烟测试] 结束: test_click_all_apps
2026-06-02 00:50:37.057 | INFO     | smoke_conftest | [冒烟测试] 开始: test_click_storage_manager
2026-06-02 00:50:37.057 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-02 00:50:38.773 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-02 00:50:38.774 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-02 00:50:38.774 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-02 00:50:38.800 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-02 00:50:41.807 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-02 00:50:41.807 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-02 00:50:41.807 | INFO     | TosLoginPage | 输入用户名: test
2026-06-02 00:50:41.807 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-02 00:50:42.362 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-02 00:50:42.362 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-02 00:50:42.362 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-02 00:50:42.365 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-02 00:50:42.377 | DEBUG    | BasePage | 已清空输入框
2026-06-02 00:50:42.462 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-02 00:50:42.462 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-02 00:50:42.462 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-02 00:50:42.466 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-02 00:50:42.519 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:50:42.527 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:50:42.527 | INFO     | TosLoginPage | 输入密码
2026-06-02 00:50:42.527 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:50:42.534 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:50:42.534 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-02 00:50:42.534 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-02 00:50:42.537 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-02 00:50:42.546 | DEBUG    | BasePage | 已清空输入框
2026-06-02 00:50:42.606 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-02 00:50:42.606 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-02 00:50:42.606 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-02 00:50:42.610 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-02 00:50:42.615 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-02 00:50:42.615 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-02 00:50:42.617 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-02 00:50:47.622 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-02 00:50:47.626 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-02 00:50:50.633 | INFO     | TosNavbarPage | 通过名称查找并点击应用: 存储管理
2026-06-02 00:50:52.413 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='开始'
2026-06-02 00:50:54.188 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='OpenClaw'
2026-06-02 00:50:55.956 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='所有应用'
2026-06-02 00:50:57.730 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='备份'
2026-06-02 00:50:59.519 | DEBUG    | TosNavbarPage |   悬浮图标，tooltip='存储管理'
2026-06-02 00:50:59.519 | INFO     | TosNavbarPage | 找到应用 '存储管理'（tooltip='存储管理'），执行单击打开
2026-06-02 00:51:08.058 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/after_click_storage_manager_20260602_005107_792675.png
2026-06-02 00:51:08.058 | INFO     | TestTosNavbar | TC_NAVBAR_004 通过：悬浮识别并点击存储管理成功
2026-06-02 00:51:08.328 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/navbar_test_end_20260602_005108_059852.png
2026-06-02 00:51:08.434 | INFO     | ui_conftest | 浏览器已关闭
2026-06-02 00:51:08.434 | INFO     | smoke_conftest | [冒烟测试] 结束: test_click_storage_manager
